DATE,USD,JPY,GBP,EUR,CAD,CHF,AUD,NZD,NOK,SEK
2010-04-24,0.2,0.093,0.65592,0.25,0.3375,0.0879435,4.545,2.69,2.39,0.29
2010-04-25,0.2,0.093,0.65592,0.25,0.3375,0.0879435,4.545,2.69,2.39,0.29
2010-04-26,0.2,0.093,0.65592,0.25,0.3375,0.0879435,4.545,2.69,2.39,0.29
2010-04-27,0.2,0.093,0.65592,0.25,0.3375,0.0879435,4.545,2.69,2.39,0.29
2010-04-28,0.2,0.093,0.65592,0.25,0.3375,0.0879435,4.545,2.69,2.39,0.29
2010-04-29,0.19,0.093,0.65592,0.25,0.3375,0.0879435,4.545,2.69,2.39,0.29
2010-04-30,0.2,0.093,0.65592,0.25,0.3375,0.0879435,4.545,2.69,2.39,0.29
2010-05-01,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-02,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-03,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-04,0.21,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-05,0.21,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-06,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-07,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-08,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-09,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-10,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-11,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-12,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-13,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-14,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-15,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-16,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-17,0.21,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-18,0.21,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-19,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-20,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-21,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-22,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-23,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-24,0.21,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-25,0.21,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-26,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-27,0.2,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-28,0.19,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-29,0.19,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-30,0.19,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-05-31,0.19,0.091,0.69713,0.25,0.39,0.08190975,4.805,2.89,2.5,0.28
2010-06-01,0.2,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-02,0.2,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-03,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-04,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-05,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-06,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-07,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-08,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-09,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-10,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-11,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-12,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-13,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-14,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-15,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-16,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-17,0.19,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-18,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-19,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-20,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-21,0.17,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-22,0.18,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-23,0.17,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-24,0.16,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-25,0.16,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-26,0.16,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-27,0.16,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-28,0.17,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-29,0.15,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-06-30,0.09,0.095,0.72839,0.25,0.522,0.11774075,4.8875,3.07,2.67,0.27
2010-07-01,0.17,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-02,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-03,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-04,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-05,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-06,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-07,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-08,0.17,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-09,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-10,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-11,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-12,0.17,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-13,0.17,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-14,0.17,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-15,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-16,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-17,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-18,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-19,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-20,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-21,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-22,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-23,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-24,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-25,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-26,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-27,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-28,0.2,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-29,0.19,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-30,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-07-31,0.18,0.094,0.73603,0.25,0.575,0.18285119047619,4.84,3.23,2.69,0.39
2010-08-01,0.18,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-02,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-03,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-04,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-05,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-06,0.18,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-07,0.18,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-08,0.18,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-09,0.18,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-10,0.18,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-11,0.17,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-12,0.18,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-13,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-14,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-15,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-16,0.2,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-17,0.2,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-18,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-19,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-20,0.2,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-21,0.2,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-22,0.2,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-23,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-24,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-25,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-26,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-27,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-28,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-29,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-30,0.19,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-08-31,0.21,0.095,0.73296,0.25,0.66,0.20656935,4.7425,3.25,2.65,0.45
2010-09-01,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-02,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-03,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-04,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-05,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-06,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-07,0.2,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-08,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-09,0.18,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-10,0.18,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-11,0.18,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-12,0.18,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-13,0.18,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-14,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-15,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-16,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-17,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-18,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-19,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-20,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-21,0.2,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-22,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-23,0.2,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-24,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-25,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-26,0.21,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-27,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-28,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-29,0.19,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-09-30,0.15,0.091,0.72859,0.25,0.85,0.213812095238095,4.815,3.18,2.64,0.52
2010-10-01,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-02,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-03,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-04,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-05,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-06,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-07,0.18,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-08,0.18,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-09,0.18,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-10,0.18,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-11,0.18,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-12,0.18,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-13,0.18,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-14,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-15,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-16,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-17,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-18,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-19,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-20,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-21,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-22,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-23,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-24,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-25,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-26,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-27,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-28,0.19,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-29,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-30,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-10-31,0.2,0.091,0.7384,0.25,0.895,0.24791775,4.81,3.18,2.56,0.81
2010-11-01,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-02,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-03,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-04,0.19,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-05,0.18,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-06,0.18,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-07,0.18,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-08,0.18,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-09,0.17,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-10,0.17,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-11,0.17,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-12,0.19,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-13,0.19,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-14,0.19,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-15,0.21,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-16,0.21,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-17,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-18,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-19,0.21,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-20,0.21,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-21,0.21,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-22,0.19,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-23,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-24,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-25,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-26,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-27,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-28,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-29,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-11-30,0.2,0.091,0.73901,0.25,0.9525,0.18600105,5.015,3.17,2.51,1.11
2010-12-01,0.2,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-02,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-03,0.18,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-04,0.18,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-05,0.18,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-06,0.18,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-07,0.17,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-08,0.17,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-09,0.16,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-10,0.16,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-11,0.16,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-12,0.16,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-13,0.17,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-14,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-15,0.2,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-16,0.2,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-17,0.2,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-18,0.2,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-19,0.2,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-20,0.21,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-21,0.2,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-22,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-23,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-24,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-25,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-26,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-27,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-28,0.18,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-29,0.18,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-30,0.19,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2010-12-31,0.13,0.087,0.74962,0.25,0.994,0.191368111111111,5.025,3.17,2.59,1.28
2011-01-01,0.13,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-02,0.13,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-03,0.19,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-04,0.18,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-05,0.18,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-06,0.17,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-07,0.17,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-08,0.17,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-09,0.17,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-10,0.17,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-11,0.17,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-12,0.16,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-13,0.16,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-14,0.16,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-15,0.16,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-16,0.16,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-17,0.16,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-18,0.19,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-19,0.18,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
2011-01-20,0.18,0.085,0.76866,0.25,0.9625,0.15081019047619,4.955,3.19,2.59,1.49
